node_id,status,pano_id,pano_date,pano_lat,pano_lon,month,year,usable,osm_name,typology
n00396,OK,JvYrRdLDKjUR248ZzquT6g,2026-04,40.74801319666138,-73.97379806559026,4,2026,True,East 39th Street,mid_block
n00397,OK,T_pqJaUcsl8Ivglaqd8DDQ,2026-04,40.74810376671824,-73.9740095272548,4,2026,True,East 39th Street,mid_block
n00398,OK,2L33OCnTJPrTRHGhSnGn3g,2026-04,40.74819410908955,-73.97422045061747,4,2026,True,East 39th Street,mid_block
n00399,OK,ppwl-vfFzPajh4dK-xNM7A,2026-04,40.74828318866793,-73.97442832469174,4,2026,True,East 39th Street,mid_block
n00400,OK,xg77nNsd_WHIXsBB0RLjGA,2026-04,40.74837111907058,-73.97463341852166,4,2026,True,East 39th Street,mid_block
n00401,OK,2Pup5DqxlWxcozdJtqJ5Iw,2026-04,40.74846410987688,-73.97485025994581,4,2026,True,East 39th Street,mid_block
n00402,OK,OUMBBGXOivSzwY6zi0VRQg,2026-04,40.74857363025652,-73.97509750191665,4,2026,True,East 39th Street,mid_block
n00403,OK,opjfYayJ7gbp-eiWUBaXXg,2026-04,40.74866208342822,-73.97530734795386,4,2026,True,East 39th Street,mid_block
n00404,OK,WI2cHrfffmnMEw9993ZzIg,2026-04,40.74875704742785,-73.9755253544279,4,2026,True,East 39th Street,mid_block
n00405,OK,uZNPwvhevndSgV5yzgZfhg,2026-04,40.74884640766054,-73.9757304470885,4,2026,True,East 39th Street,mid_block
n00406,OK,PAu6bUuRyaiaGFdivT6Ifw,2026-04,40.74893456438142,-73.9759371537246,4,2026,True,East 39th Street,mid_block
n00407,OK,eFgyJqiHn092lgdBFisDyg,2026-04,40.74903021461135,-73.9761600020618,4,2026,True,East 39th Street,mid_block
n00408,OK,qIHgII5zeQZwwXaQJvq6Dg,2026-04,40.74907507925538,-73.97626411743389,4,2026,True,East 39th Street,mid_block
n00409,OK,ZZVa_56TuxqckZaquc1Huw,2026-04,40.74916989702705,-73.97649225634676,4,2026,True,East 39th Street,mid_block
n00410,OK,n770wZBX_ROIEE8IZLFJpA,2026-04,40.74926398072072,-73.97671788403062,4,2026,True,East 39th Street,mid_block
n00411,OK,fewIqlLK8R_s-3l_zjCL1g,2026-04,40.74934893293841,-73.9769253966986,4,2026,True,East 39th Street,mid_block
n00412,OK,Q77yhDon9J4Hy8ji8yBA5g,2026-04,40.74943730551211,-73.97713470268059,4,2026,True,East 39th Street,mid_block
n00413,OK,kJG2X-nOUTZEo4tuqvKg3g,2026-04,40.74952535820875,-73.97734122845412,4,2026,True,East 39th Street,mid_block
n00414,OK,51FhpdPyPHJf3vIFrRzt8A,2026-04,40.74960446041124,-73.97752560385965,4,2026,True,East 39th Street,mid_block
n00415,OK,MrYquTXCz4qk9uAEEJ8xLg,2026-04,40.74969548642045,-73.97774351814311,4,2026,True,East 39th Street,mid_block
n00416,OK,SuHBaxAxbTkb_pdNX3Xyrg,2026-04,40.74978455547054,-73.97795667932472,4,2026,True,East 39th Street,mid_block
n00417,OK,1e7HDP2FnRIBHYeYuZBi2Q,2026-04,40.74987115060087,-73.97816410097971,4,2026,True,East 39th Street,mid_block
n00418,OK,-50KM1S0rwdf9eczBPp_KA,2026-04,40.74995840130825,-73.97837295723201,4,2026,True,East 39th Street,mid_block
n00419,OK,vzfyn9w-1wpVDk2G8WffWQ,2026-04,40.75004595205488,-73.9785812752002,4,2026,True,East 39th Street,mid_block
n00420,OK,6lYUk2SuY_FEp3Im8GRtXA,2026-04,40.75013407024996,-73.97879093808449,4,2026,True,East 39th Street,mid_block
n00421,OK,rkc0SsJAv40eu_j44sY5CA,2026-04,40.75022433637447,-73.97900723676572,4,2026,True,East 39th Street,mid_block
n00422,OK,D4dsz5I_mP_FDu09PxvlEA,2026-04,40.75031653182966,-73.97924084265522,4,2026,True,East 39th Street,mid_block
n00423,OK,C0K59xH1ifT2g4BudGuElA,2026-04,40.75038471730747,-73.97945454023184,4,2026,True,East 39th Street,mid_block
n00424,OK,1vl6tFP4CKAxCrJVn5WCEg,2026-04,40.75047513930747,-73.97966769951665,4,2026,True,East 39th Street,mid_block
n00425,OK,SyyqH1AyhMlfMNwuu6h9yg,2026-04,40.75057057111085,-73.9798927854212,4,2026,True,East 39th Street,mid_block
n00426,OK,chh9d0sDHNuBbwbqqYnJ2Q,2026-04,40.75065789995304,-73.98009850115285,4,2026,True,East 39th Street,mid_block
n00427,OK,X1RRvFqMHxD0c3d0kZHGiA,2026-04,40.75074854761253,-73.98031219777609,4,2026,True,East 39th Street,mid_block
n00428,OK,OEQLMuyRWj2XdX5h4n5imQ,2026-04,40.75083518130415,-73.98051620922793,4,2026,True,East 39th Street,mid_block
n00429,OK,HRpznOshLIdPS9MUCQtllA,2026-04,40.75090313003126,-73.98067888018204,4,2026,True,East 39th Street,mid_block
n00430,OK,VLrHtGRBZ1iZS3TLWak7-Q,2026-04,40.75101580342081,-73.98094100072971,4,2026,True,East 39th Street,mid_block
n00431,OK,hiiS24c_kcfpeTpSNJ1QSw,2026-04,40.75110752022083,-73.98115640024166,4,2026,True,East 39th Street,mid_block
n00432,OK,NENCeJSvAWx8UrpoY8WyKA,2026-04,40.75115289916256,-73.98126311348247,4,2026,True,East 39th Street,mid_block
n00433,OK,VtC7G2K11sL3Do0ZJFmIFw,2026-04,40.75124033749374,-73.98146855872292,4,2026,True,East 39th Street,mid_block
n00434,OK,CakywWtq9Lm3QK_S6HUoMg,2026-04,40.75133185136109,-73.9816835989445,4,2026,True,East 39th Street,mid_block
n00435,OK,vjaVOY7JeMAlUJDmlRhZwA,2026-04,40.75142745813302,-73.98190410908032,4,2026,True,East 39th Street,mid_block
n00436,OK,qa__JhqpS0i5poSP4ECMkw,2026-04,40.75151891474241,-73.98210919493724,4,2026,True,East 39th Street,mid_block
n00437,OK,2rq90ZpzLSK5W3YcDeYkkQ,2026-04,40.75212595715902,-73.98163391911486,4,2026,True,East 40th Street,mid_block
n00438,OK,HmNqNpuP6Rnv9ucevsWL4A,2026-04,40.75203883882615,-73.98142434900618,4,2026,True,East 40th Street,mid_block
n00439,OK,i1VfjJvN1kN1SywA5Dr9Pw,2026-04,40.75195188451892,-73.9812154063939,4,2026,True,East 40th Street,mid_block
n00440,OK,LpoIfkCtvRDzYqW_sR1RGw,2026-04,40.75186061280621,-73.98099570254371,4,2026,True,East 40th Street,mid_block
n00441,OK,sw0eTyiOHdgsn8Ccjwy4BQ,2026-04,40.75177226913179,-73.98078335180821,4,2026,True,East 40th Street,mid_block
n00442,OK,9grv_7lZ2EZ2JB-c9hl5rg,2026-04,40.75168449285831,-73.98057234596745,4,2026,True,East 40th Street,mid_block
n00443,OK,DKSWWfMx4OX1dvIuFi1PzQ,2026-04,40.75159465895084,-73.98035640774864,4,2026,True,East 40th Street,mid_block
n00444,OK,ziiG4BAQ78YYiEb4QCUpng,2026-04,40.75150586860398,-73.9801478226774,4,2026,True,East 40th Street,mid_block
n00445,OK,7kxoJhwVk8D-RAlIVr1ltw,2026-04,40.75141721986953,-73.97994129991828,4,2026,True,East 40th Street,mid_block
n00446,OK,v6lDbV13dO6K1ZtcAnqWhQ,2026-04,40.75132720668434,-73.97973101055868,4,2026,True,East 40th Street,mid_block
n00447,OK,TQB7L8CQnGTtXXesRSnnrg,2026-04,40.75123930167836,-73.97951964485968,4,2026,True,East 40th Street,mid_block
n00448,OK,xbQgdq-LcXcZWL0n8DxuIg,2026-04,40.75115070501508,-73.97930818925242,4,2026,True,East 40th Street,mid_block
n00449,OK,w9nhDa7KR0Yaed2b_OyxYQ,2026-04,40.75106116507885,-73.97909646438467,4,2026,True,East 40th Street,mid_block
n00450,OK,MznzULp1RNKIaN76INwuZA,2026-04,40.75096862871422,-73.97888169029713,4,2026,True,East 40th Street,mid_block
n00451,OK,3U3MsXOqGsdLQ0bO7H5yrg,2026-04,40.75087199116243,-73.97867095139766,4,2026,True,East 40th Street,mid_block
n00452,OK,GlGDWEKb4yUoSSMokAiYlw,2026-04,40.75078931818715,-73.97845716327389,4,2026,True,East 40th Street,mid_block
n00453,OK,ZCulNTU7DtFLav_SpTEoWw,2026-04,40.75070188039214,-73.97824857614215,4,2026,True,East 40th Street,mid_block
n00454,OK,Q8IX8sdzcp3MtyCeUZ1HxQ,2026-04,40.75065640915864,-73.97814123349305,4,2026,True,East 40th Street,mid_block
n00455,OK,PUVMjI75llwrd8G_vVfpzg,2026-04,40.75056496103244,-73.97792511319074,4,2026,True,East 40th Street,mid_block
n00456,OK,yfvxWgikmcUB-JdGdF8HvA,2026-04,40.75047332342706,-73.97770872361565,4,2026,True,East 40th Street,mid_block
n00457,OK,-S4XuA0uAwWSqEkK8MRnSA,2026-04,40.75038581162697,-73.97750174985313,4,2026,True,East 40th Street,mid_block
n00458,OK,P7WOnQdA-NN37-v_LXgpJw,2026-04,40.75029792141823,-73.97729423780694,4,2026,True,East 40th Street,mid_block
n00459,OK,sZbbetq0QzQLbTXe2BIyIw,2026-04,40.75020639591028,-73.97707811655283,4,2026,True,East 40th Street,mid_block
n00460,OK,YPSghTEif3NaEq9st4lwzQ,2026-04,40.75012833810072,-73.9768947271654,4,2026,True,East 40th Street,mid_block
n00461,OK,2IwsssJx9MayFsuMQsmZ4Q,2026-04,40.75004221300645,-73.97669116025676,4,2026,True,East 40th Street,mid_block
n00462,OK,2mTdlKx51TNELZiqZeUNSA,2026-04,40.74995290590378,-73.97647952218499,4,2026,True,East 40th Street,mid_block
n00463,OK,Nr3XTL639QGUmGzFh4aH1Q,2026-04,40.749863750111,-73.97626842194418,4,2026,True,East 40th Street,mid_block
n00464,OK,WKiZa2kzddydzbag6a6TGQ,2026-04,40.74977435391297,-73.97605669372993,4,2026,True,East 40th Street,mid_block
n00465,OK,dqNxDHwat_3-mnos3KFo-Q,2026-04,40.74968195288739,-73.975837611728,4,2026,True,East 40th Street,mid_block
n00466,OK,sa_gRBBemBcuXKPrz7UHuw,2026-04,40.74959239115549,-73.97562525529645,4,2026,True,East 40th Street,mid_block
n00467,OK,3YMY3Bt5uTpDBMsgtyL_UA,2026-04,40.74948313789217,-73.97539155533778,4,2026,True,East 40th Street,mid_block
n00468,OK,k9Zx02dmno_pvESvLV7i3g,2026-04,40.7494228301788,-73.97522807281115,4,2026,True,East 40th Street,mid_block
n00469,OK,zfaY2gpFzOs-EUtrTBZOqQ,2026-04,40.74933959322721,-73.9750321267583,4,2026,True,East 40th Street,mid_block
n00470,OK,-z67RVnqz7-j7AxtHUVoSQ,2026-04,40.74925008265529,-73.97482120428529,4,2026,True,East 40th Street,mid_block
n00471,OK,2ToVKP8mgKYgnghv-Y1Q8Q,2026-04,40.74916106419192,-73.97461162675212,4,2026,True,East 40th Street,mid_block
n00472,OK,VHLVCBVPHGZSZCqwoOsbUQ,2026-04,40.74904213871502,-73.97432842320177,4,2026,True,East 40th Street,mid_block
n00473,OK,qo3itGneIffjWuppasHCZg,2026-04,40.74895310012714,-73.97411552703483,4,2026,True,East 40th Street,mid_block
n00474,OK,yQGJCDk90s5onlv-Dvk8Mw,2026-04,40.74886585313391,-73.97390675583871,4,2026,True,East 40th Street,mid_block
n00475,OK,3iAToWk61vyMntTeJVlx-g,2026-04,40.74881961670457,-73.97379618234284,4,2026,True,East 40th Street,mid_block
n00476,OK,s6IAMFof02aPJv8rkHKpZg,2026-04,40.74872748424299,-73.9735758422675,4,2026,True,East 40th Street,mid_block
n00477,OK,CjF4g70oaRhbRhmsjs9OLg,2026-04,40.7486342152598,-73.97335281158024,4,2026,True,East 40th Street,mid_block
n00478,OK,QASl4v8S3GUEg7b73G7hIA,2026-04,40.74845526787909,-73.97292145676349,4,2026,True,East 40th Street,mid_block
n00479,OK,qfiYYrRWKCOIDDoocVhhWQ,2026-04,40.7483646366666,-73.97270533059785,4,2026,True,East 40th Street,mid_block
n00480,OK,v0fcbV6MgAOt5De1-xzj2A,2026-04,40.74827491376056,-73.97249135648691,4,2026,True,East 40th Street,mid_block
n00481,OK,lIYgiRT6Waj0ytwcBfxzRg,2026-04,40.74815308649116,-73.97232096620333,4,2026,True,East 40th Street,mid_block
n00482,OK,xiODofxrgid2mjB_Nm8e9Q,2026-04,40.74810826011689,-73.97209084940204,4,2026,True,East 40th Street,mid_block
n00483,OK,zmraGEvhPJHuTQy_R23n5A,2026-04,40.74802189723728,-73.97188037210249,4,2026,True,East 40th Street,mid_block
n00484,OK,kInWtj5iJX4GwvD2uFG40Q,2026-04,40.7479344264046,-73.97167536501857,4,2026,True,East 40th Street,mid_block
n00485,OK,hBRFOjLat_mgo2n3Q0R6eA,2026-04,40.74784646352822,-73.97146955060057,4,2026,True,East 40th Street,mid_block
n00486,OK,UQ9dbMIxexx5DUGKU5CM2w,2026-04,40.74775478831765,-73.97126095589407,4,2026,True,East 40th Street,mid_block
n00487,OK,iBfjzNckTRLrw67StkRXmQ,2026-04,40.747643210337,-73.97100088479131,4,2026,True,East 40th Street,mid_block
n00488,OK,ey4TYa0O6ypwlLP9BGF1Dg,2026-04,40.75276006305381,-73.9812054524698,4,2026,True,East 41st Street,mid_block
n00489,OK,FcNyGIq3ujnvjsEiLjSPSQ,2026-04,40.75267527798426,-73.98100753965551,4,2026,True,East 41st Street,mid_block
n00490,OK,5-hpdjfROxLfwmq_bP_O6Q,2026-04,40.75258499148659,-73.98079052582337,4,2026,True,East 41st Street,mid_block
n00491,OK,_j7Hxdhu3kXC1MpDVHN6cQ,2024-09,40.75249134403753,-73.98056364746415,9,2024,False,East 41st Street,mid_block
n00492,OK,jEgQGq6dqo7tjLryUnl7NQ,2026-04,40.75241759965188,-73.98038510387143,4,2026,True,East 41st Street,mid_block
n00493,OK,Lk9E4YZw1d3r8JRieUU6tA,2026-04,40.75233093042162,-73.98017499434826,4,2026,True,East 41st Street,mid_block
n00494,OK,f6xF35NNYXgiTrXzBI1xHQ,2026-04,40.75224352932342,-73.97996344978627,4,2026,True,East 41st Street,mid_block
n00495,OK,LsbiJr1q_XVEaUFJS53Q1w,2026-04,40.75212223511866,-73.97967406649208,4,2026,True,East 41st Street,mid_block
n00496,OK,_gJuQQh53nXMXVsO3AqLJw,2026-04,40.75203865996285,-73.97947991848471,4,2026,True,East 41st Street,mid_block
n00497,OK,Fu1X1KHu9SZUacNqSUd7xQ,2026-04,40.75194899023506,-73.97927204986964,4,2026,True,East 41st Street,mid_block
n00498,OK,kVPsP_zbhQaHWlACovLAlA,2026-04,40.75185879032456,-73.97906310491791,4,2026,True,East 41st Street,mid_block
n00499,OK,Hy_Q9B9xj6PAzT07T2WGbg,2026-04,40.75176971302352,-73.97885676034574,4,2026,True,East 41st Street,mid_block
n00500,OK,u1rnPjRS1493VicEoQTPQA,2026-04,40.75167893151077,-73.97864638012372,4,2026,True,East 41st Street,mid_block
n00501,OK,xZsCrE8PEyFjB4xn48nP6w,2026-04,40.75158775782467,-73.97843483387979,4,2026,True,East 41st Street,mid_block
n00502,OK,XTknyJo-uPNQVfcarCVO0w,2026-04,40.75137277147966,-73.97794062722882,4,2026,True,East 41st Street,mid_block
n00503,OK,DcuJx8VsQlJkTrXpRWlXDw,2026-04,40.75128208356507,-73.97772773505928,4,2026,True,East 41st Street,mid_block
n00504,OK,jaRqfnZGh-Zx_QJYMBPFQA,2026-04,40.75119188564877,-73.97751511168421,4,2026,True,East 41st Street,mid_block
n00505,OK,6lnjiywCAFWFgpndfD87Gg,2026-04,40.75110365642038,-73.97730733062201,4,2026,True,East 41st Street,mid_block
n00506,OK,j6762V6A644wjcna72sQ9Q,2026-04,40.7510074373892,-73.97708044815272,4,2026,True,East 41st Street,mid_block
n00507,OK,pEiKylDYGjZWLGEdUbfUZg,2026-04,40.75092137499099,-73.97687625370153,4,2026,True,East 41st Street,mid_block
n00508,OK,hfl9j9pgRcy2lea3cz79AQ,2026-04,40.75083486845502,-73.97666999646006,4,2026,True,East 41st Street,mid_block
n00509,OK,LZaqgmmoVFhsYx7CIbcWUQ,2026-04,40.75077581906812,-73.97655198134764,4,2026,True,East 41st Street,mid_block
n00510,OK,SW5SMjGAWs5DzgPY6NCnMQ,2026-04,40.75067755007183,-73.97630536898691,4,2026,True,East 41st Street,mid_block
n00511,OK,yierx3MC4pksDoc_b6bdYQ,2026-04,40.75058842449667,-73.97609023307292,4,2026,True,East 41st Street,mid_block
n00512,OK,CynRtujdaeBJ9aXep4bxTA,2026-04,40.7504984905456,-73.97587312401377,4,2026,True,East 41st Street,mid_block
n00513,OK,XjtR6a_sXFMHcDA0JXvSzg,2026-04,40.75041049987863,-73.97566067794385,4,2026,True,East 41st Street,mid_block
n00514,OK,fwZgr43fccXYhZgaKfJZ0A,2026-04,40.75032202237023,-73.97545011487058,4,2026,True,East 41st Street,mid_block
n00515,OK,TRm5mNYHS4zi-yjjfYB7pg,2026-04,40.75023464313632,-73.97524251093346,4,2026,True,East 41st Street,mid_block
n00516,OK,7T4jTAb4hteTlXUtRjjvwQ,2026-04,40.75014939415554,-73.9750387629208,4,2026,True,East 41st Street,mid_block
n00517,OK,ECP0E69g_ntVLkXTz064XQ,2026-04,40.75006978309348,-73.97484658314951,4,2026,True,East 41st Street,mid_block
n00518,OK,D5zjJ3QKoMWrtZQN_z31cQ,2026-04,40.74997707315536,-73.97462480942781,4,2026,True,East 41st Street,mid_block
n00519,OK,Bg3-I95_SndQ9SuAqC_Qyg,2026-04,40.74988930136236,-73.97441657685316,4,2026,True,East 41st Street,mid_block
n00520,OK,KPtfLgutzTTtzQDA0k91hw,2026-04,40.74979379183205,-73.9741899600096,4,2026,True,East 41st Street,mid_block
n00521,OK,S8PKgbBFFZ1fH_fZHbHZZA,2026-04,40.74969455748176,-73.97395410602675,4,2026,True,East 41st Street,mid_block
n00522,OK,TaO4spwnTy2SNEf5gcwC3A,2026-04,40.74965117517743,-73.97385088618897,4,2026,True,East 41st Street,mid_block
n00523,OK,5hWRp8smFDCi2gJuCGRAbw,2026-04,40.74956396856835,-73.97364345988359,4,2026,True,East 41st Street,mid_block
n00524,OK,wr68ijXJR8gI_ah42wPuxw,2026-04,40.74947769575305,-73.97343836499867,4,2026,True,East 41st Street,mid_block
n00525,OK,RrquuQxi9W1jTgrWDoLzeg,2026-04,40.74938797629861,-73.97322492977489,4,2026,True,East 41st Street,mid_block
n00526,OK,Oa4o3qXVUYgWm9K4x-IcXQ,2026-04,40.74930240332243,-73.97301839958303,4,2026,True,East 41st Street,mid_block
n00527,OK,3J-gJBsOPml3WXlld0aOHw,2026-04,40.74912862621934,-73.97259690870798,4,2026,True,East 41st Street,mid_block
n00528,OK,BwV6L_DChJNe2zuTBr-qxQ,2026-04,40.74903805011838,-73.97238329319298,4,2026,True,East 41st Street,mid_block
n00529,OK,1HxjwHLCooXDm27J1S5_zQ,2026-04,40.74895234671567,-73.97218169445426,4,2026,True,East 41st Street,mid_block
n00530,OK,G4mgzUrhVz4MgRHrBGscHQ,2026-04,40.74885910688339,-73.9719620699653,4,2026,True,East 41st Street,mid_block
n00531,OK,V52trPnLooZDwLhfAWX8zQ,2026-04,40.74876553845427,-73.97174172779054,4,2026,True,East 41st Street,mid_block
n00532,OK,LSuMnKXIsFjntyJvaMLBpA,2026-04,40.74867694258218,-73.9715330436994,4,2026,True,East 41st Street,mid_block
n00533,OK,GtRiPLen7rn8xPWzRonRtg,2026-04,40.74858635231575,-73.971319875402,4,2026,True,East 41st Street,mid_block
n00534,OK,BRmZt-G4YaBOjPd4wljaLA,2026-04,40.74851264941614,-73.97114598657403,4,2026,True,East 41st Street,mid_block
n00535,OK,BbTm7q5sDV9IyO3uoEYIrA,2026-04,40.74843875414317,-73.97092564346536,4,2026,True,East 41st Street,mid_block
n00536,OK,D6-FLOKD12pKMuD9Jk5AEg,2026-04,40.74891858054343,-73.97005449205167,4,2026,True,East 42nd Street,mid_block
n00537,OK,_COazMYRwFmHfJoc0lnAnw,2026-04,40.74901023048137,-73.97026873791091,4,2026,True,East 42nd Street,mid_block
n00538,OK,GVtoo24fB3xBUzq9O9q60w,2026-04,40.7491015837057,-73.9704856739316,4,2026,True,East 42nd Street,mid_block
n00539,OK,n2FwwrfcEh3xg-EyChDJ5A,2026-04,40.74918732517092,-73.97069229652026,4,2026,True,East 42nd Street,mid_block
n00540,OK,n1u6NEIEb_-6GBxgkeMnEw,2026-04,40.7492775487791,-73.97090394095588,4,2026,True,East 42nd Street,mid_block
n00541,OK,GAcB-4wTdknbsKT03h46kg,2026-04,40.74936888245663,-73.97111809619041,4,2026,True,East 42nd Street,mid_block
n00542,OK,YQuEwZcklYOwsbCWNR2Kgg,2026-04,40.74943448177337,-73.97127315232338,4,2026,True,East 42nd Street,mid_block
n00543,OK,OzCDuRUto94bfaqQSmveCQ,2026-04,40.74952314225207,-73.971482823171,4,2026,True,East 42nd Street,mid_block
n00544,OK,nbtvDeIRXnjYlleDwQEguA,2026-04,40.74961558410365,-73.97169258346972,4,2026,True,East 42nd Street,mid_block
n00545,OK,OE2UaWfWPNximZhQ_Nvv5Q,2026-04,40.74970706997869,-73.97189561758995,4,2026,True,East 42nd Street,mid_block
n00546,OK,yo_XWlVNuKjq1KdQ_aPrFQ,2026-04,40.74979481697927,-73.97210788845754,4,2026,True,East 42nd Street,mid_block
n00547,OK,DI-Ao3UGS9RV5d6-LR9cWw,2026-04,40.74986986441203,-73.97230876984041,4,2026,True,East 42nd Street,mid_block
n00548,OK,MqOv5TWTs9ExPAe-MysaBA,2026-04,40.74995816142059,-73.97252651067403,4,2026,True,East 42nd Street,mid_block
n00549,OK,WA7RJwEozgpe3z3pjPMHmQ,2026-04,40.7500484146903,-73.97274263704044,4,2026,True,East 42nd Street,mid_block
n00550,OK,m7pvtTtlRaVXbvpBKseHig,2026-04,40.75013751031249,-73.9729516785358,4,2026,True,East 42nd Street,mid_block
n00551,OK,bjEIRgA8g1IIb4Cxm7HXDw,2026-04,40.750228122549,-73.97316556245627,4,2026,True,East 42nd Street,mid_block
n00552,OK,NiKQvuF5jKFCzGcLjMkH3Q,2026-04,40.75031976400993,-73.97338563396539,4,2026,True,East 42nd Street,mid_block
n00553,OK,f5jFiWiRAWYp5OqpqvKmhQ,2026-04,40.75040491404319,-73.97358866629995,4,2026,True,East 42nd Street,mid_block
n00554,OK,2uH-ZA1NXySVaG9SuRwYlg,2026-04,40.75049207521493,-73.97380532954442,4,2026,True,East 42nd Street,mid_block
n00555,OK,TbA10hZdfO13EspcY_tkEg,2026-04,40.75057879965036,-73.97401732927105,4,2026,True,East 42nd Street,mid_block
n00556,OK,ji8gjBaIITCNuwWjl2y65Q,2026-04,40.75066735509542,-73.97422789391219,4,2026,True,East 42nd Street,mid_block
n00557,OK,3TQKJ0m1QhUjczhyHgO25Q,2026-04,40.75077492059101,-73.97445235843563,4,2026,True,East 42nd Street,mid_block
n00558,OK,qO6KlF_Wbd2tU5_-wn0cJw,2026-04,40.75081681028903,-73.97458328848022,4,2026,True,East 42nd Street,mid_block
n00559,OK,nLsp0w1WEM0ondNFajsQeA,2026-04,40.75091066927749,-73.97480838033496,4,2026,True,East 42nd Street,mid_block
n00560,OK,VG0Swmv2QyQDFfh3ryOqVw,2026-04,40.75100108172573,-73.97502513188408,4,2026,True,East 42nd Street,mid_block
n00561,OK,wYzKUOco4UAuRbgiKrnuNg,2026-04,40.75109248011322,-73.97523874446688,4,2026,True,East 42nd Street,mid_block
n00562,OK,ZSbah7jnBpMQOueyyWLrmA,2026-04,40.75118604196197,-73.9754474245402,4,2026,True,East 42nd Street,mid_block
n00563,OK,wiMxb1HNkVK3rm9fCRmEQg,2026-04,40.75127401889793,-73.97565287599423,4,2026,True,East 42nd Street,mid_block
n00564,OK,sRwO0NezLWyrhfbsJVnXmA,2026-04,40.75136328514675,-73.97586263174821,4,2026,True,East 42nd Street,mid_block
n00565,OK,nbiARjK75-J-Bg87W7j8AA,2026-04,40.75141069493132,-73.97608180339903,4,2026,True,East 42nd Street,mid_block
n00566,OK,3bMWgISwy0YPV-zMAd4xeg,2026-04,40.75154377020333,-73.97627254709978,4,2026,True,East 42nd Street,mid_block
n00567,OK,3fjvZn_1bix6Xkj8EYJ_rw,2026-04,40.75163332245339,-73.97648804151866,4,2026,True,East 42nd Street,mid_block
n00568,OK,GgKN3VA7Hhhf6WqU2v4EBQ,2026-04,40.75172137622081,-73.97670201118554,4,2026,True,East 42nd Street,mid_block
n00569,OK,o9hCfMy1pA46ebz3Pgk-RQ,2026-04,40.75180877550541,-73.9769156219064,4,2026,True,East 42nd Street,mid_block
n00570,OK,2fIDodg8kSw_txslM7pxlw,2026-04,40.75189961973206,-73.97714393940034,4,2026,True,East 42nd Street,mid_block
n00571,OK,hIX0mTURLesMJEj2RtItrA,2026-04,40.75198777386363,-73.97735862575189,4,2026,True,East 42nd Street,mid_block
n00572,OK,zlFALrkqgRcIv3MPQoHLCw,2026-04,40.7520739676042,-73.97757331186381,4,2026,True,East 42nd Street,mid_block
n00573,OK,bmeRby9TLRzR-XYTFNkIcw,2026-04,40.75211729956565,-73.97767886129712,4,2026,True,East 42nd Street,mid_block
n00574,OK,jgJLc-771fhpRHZdwGuHXw,2026-04,40.75220226347286,-73.97788807678259,4,2026,True,East 42nd Street,mid_block
n00575,OK,FfSZlKd2IZffFdFtP06qwg,2026-04,40.75229291163851,-73.97810706677262,4,2026,True,East 42nd Street,mid_block
n00576,OK,Cr5ds2YGKoUoIiBsdXbHhg,2026-04,40.75237987309957,-73.9783101838009,4,2026,True,East 42nd Street,mid_block
n00577,OK,W7qp8RPwbo4f2Li9OZKGog,2026-04,40.75247809750488,-73.97852998039643,4,2026,True,East 42nd Street,mid_block
n00578,OK,m8xyW-y2bimjZgucWZCY8w,2026-04,40.75258068181541,-73.9787634971896,4,2026,True,East 42nd Street,mid_block
n00579,OK,OHaqv5nJ8YdTFRFXHUTiwQ,2026-04,40.75267568813727,-73.9789696625098,4,2026,True,East 42nd Street,mid_block
n00580,OK,f7D_IMdlIjWItkwGRHVf0A,2026-04,40.75276969421768,-73.9791852435825,4,2026,True,East 42nd Street,mid_block
n00581,OK,TXqKzQiBZkOMYwRWyHeBHg,2026-04,40.75286461299805,-73.97939876186925,4,2026,True,East 42nd Street,mid_block
n00582,OK,_Barc9T4m13qt8bBJBPLcQ,2026-04,40.75295146868348,-73.97960062207261,4,2026,True,East 42nd Street,mid_block
n00583,OK,NZWBPATYJI7TFkZpKuRMqg,2026-04,40.7530364669291,-73.97980373752313,4,2026,True,East 42nd Street,mid_block
n00584,OK,bzhjsmH_-abTEaBvba0Zzw,2026-04,40.75312509515322,-73.98001330939879,4,2026,True,East 42nd Street,mid_block
n00585,OK,IOg0CfD5VUP6I3MHaSFanw,2026-04,40.75321526001862,-73.98022521260772,4,2026,True,East 42nd Street,mid_block
n00586,OK,S6XlXPVpqiZObwpPGEc-ZQ,2026-04,40.75330333157088,-73.98043989551898,4,2026,True,East 42nd Street,mid_block
n00587,OK,boaMt7efS--aSGGyJLmu0Q,2026-04,40.75339453182561,-73.98066175221045,4,2026,True,East 42nd Street,mid_block
n00588,OK,s_OJW1xjZoASlIUekJAHUQ,2026-04,40.75156874120329,-73.97596324986114,4,2026,True,Lexington Avenue,avenue
n00589,OK,nbiARjK75-J-Bg87W7j8AA,2026-04,40.75141069493132,-73.97608180339903,4,2026,True,Lexington Avenue,avenue
n00590,OK,dHYCPRSsnu2w4CAqJWJ0Cw,2026-04,40.75117865375011,-73.97625523938109,4,2026,True,Lexington Avenue,avenue
n00591,OK,zt4UqpoPIi3yNvFM98jisg,2026-04,40.75110093162579,-73.97631200510548,4,2026,True,Lexington Avenue,avenue
n00592,OK,Nx_CXrKvrwz3LUUFAaxzfQ,2026-04,40.75093934035477,-73.97643055842846,4,2026,True,Lexington Avenue,avenue
